id,name,city,state,website,phone,glow_score,review_count,quality_score,review_reason,has_website,has_phone,services_count
"5cb13db4-11cb-4401-a71a-1396eba870c5","Renew Vitality Testosterone Clinic of Orlando","Orlando",,"https://www.vitalityhrt.com/location/testosterone-clinic-of-orlando-fl/","(407) 584-5375",,0,60,"missing_image,low_reviews",true,true,2
"a912bd3b-dfd7-4cd6-bbb3-885cd4970e91","Beau Terre MedSpa","Orlando",,"https://orlandodermatologyinc.com/","(407) 966-4691",,0,60,"missing_image,low_reviews",true,true,2
"30b865ad-8cf8-417b-b337-90c4291cffc5","Acra Medical Aesthetics","Coral Gables",,"http://www.acramedical.com/","(305) 774-1116",0,0,60,"missing_image,low_reviews",true,true,1
"07b740fa-5365-4d7b-9e8c-2aea883a8693","Skinelite-Aesthetics","Coral Gables",,"https://www.skinelite-aesthetics.com/","(305) 890-6254",0,0,60,"missing_image,low_reviews",true,true,2
"a2a8fb2d-ac4e-45a4-b15c-dbbce1703697","Belle Aestheticss","Coral Springs",,"https://belleaestheticss.com/","(561) 464-1702",0,0,60,"missing_image,low_reviews",true,true,1
"53186648-6079-4c98-9363-3ad150a8765c","Coast to Coast Wellness and Aesthetics","Daytona Beach",,"https://coasttocoastmedspa.com/","(386) 872-3488",0,0,60,"missing_image,low_reviews",true,true,3
"bd28954e-6c9d-4e40-b50f-d17fbfb55149","You First Medical Aesthetics","Daytona Beach",,"http://youfirstaesthetics.com/","(386) 310-2052",0,0,60,"missing_image,low_reviews",true,true,1
"39bcc0bd-aabd-41b8-a4fa-0ac506ec0614","A Beautiful You by Ada","Delray Beach",,"https://beautifulyoubyada.com/","(561) 988-2329",0,0,60,"missing_image,low_reviews",true,true,3
"ae4141ad-be9f-43f3-8216-081b55b8757e","DermaVeda Aesthetics & Wellness (Delray Beach)","Delray Beach",,"https://www.dermaveda-aesthetics-db.com/","(561) 654-2734",0,0,60,"missing_image,low_reviews",true,true,2
"2d3b5118-10d4-41ae-9081-3eb6dd8894db","Palm Beach Advanced Aesthetics","West Palm Beach",,"https://pbaaesthetics.com/","(561) 360-2446",0,0,60,"missing_image,low_reviews",true,true,4
"b35244e5-3e30-4c26-964e-ca1d84fb42db","4Ever Young Med Spa & Wellness Center - Fort Myers","Fort Myers",,"https://4everyoungantiaging.com/fort-myers/?utm_source=google&utm_medium=organic&utm_campaign=gbp-fort-myers","(239) 414-3844",0,0,60,"missing_image,low_reviews",true,true,6
"140dd39e-c791-48f3-a1ee-a35717c04a31","Tracey Botha MD - Mooi Medical Spa & Laser Center","Gainesville",,"https://traceybotha.com/","(352) 339-4845",0,0,60,"missing_image,low_reviews",true,true,3
"d742bdc0-ad1b-4b55-a874-38cd6d59b29a","The Acne Scar Center","Gainesville",,"https://acnescarflorida.com/","(888) 235-7227",0,0,60,"missing_image,low_reviews",true,true,3
"f1a2ea5d-f9f8-481c-871c-cf37328aac61","Luxe Escape","Hollywood",,"https://www.luxeescapemiami.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8420922034510052609","(954) 391-8203",0,0,60,"missing_image,low_reviews",true,true,1
"885bd91b-44a7-4b7b-9e55-7c82bcb6cb68","Amazing Skin Care Med Spa","Hollywood",,"http://www.amazingskincaremedspa.com/","(954) 716-0521",0,0,60,"missing_image,low_reviews",true,true,2
"351d98b9-80ac-46cc-b4d0-4a0e531543c1","Juves Aesthetics & Cosmetic Procedures","Kissimmee",,"http://juvesaesthetics.com/","(407) 967-3414",0,0,60,"missing_image,low_reviews",true,true,1
"3c63c58b-4dd6-4ae0-aaa4-8e2d2c650429","Beautiful Orlando Spa and Cosmetic","Kissimmee",,"https://beautifulorlando.com/?utm_source=google&utm_medium=localsearch&utm_campaign=gmb","(407) 766-6080",0,0,60,"missing_image,low_reviews",true,true,2
"8722b891-c54b-4866-8f52-6c48a8adcb1b","Couture Med Spa","Kissimmee",,"https://www.couturemedspa.com/locations/kissimmee?utm_source=google&utm_medium=organic&utm_campaign=gbp","(407) 214-2121",0,0,60,"missing_image,low_reviews",true,true,2
"3ded5a6e-c4dc-437d-bb00-59f565f10ed7","Dermave spa","Melbourne",,"https://www.dermavespamel.com/","(321) 220-3757",0,0,60,"missing_image,low_reviews",true,true,1
"c4052d4c-038f-4818-bfb6-e7755d577bd6","Imami Skin & Cosmetic Center","Melbourne",,"https://www.drimami.com/","(321) 312-4198",0,0,60,"missing_image,low_reviews",true,true,2
"584a32b8-1444-4cf0-b538-068fa4bdf36b","The Laser Lounge Spa Naples","Naples",,"https://naples.thelaserloungespa.com/","(239) 747-0211",0,0,60,"missing_image,low_reviews",true,true,2
"09f51a57-195f-4a47-b956-b94e6b216707","The Aesthetic Center SWFL Naples","Naples",,"https://southwestfloridamedspa.com/naples/","(239) 323-1100",0,0,60,"missing_image,low_reviews",true,true,1
"83befe92-5cfc-40a6-9c88-27f21efbf0d1","4Ever Young Med Spa & Wellness Center - Naples","Naples",,"https://4everyoungantiaging.com/naples/?utm_source=google&utm_medium=organic&utm_campaign=gbp-naples","(239) 674-0879",0,0,60,"missing_image,low_reviews",true,true,6
"0a773880-ee41-429a-8bdd-d5392e7d302b","Nouveau Health & Wellness","Palm Beach Gardens",,"http://www.nouveauhealthandwellness.com/","(561) 240-3000",0,0,60,"missing_image,low_reviews",true,true,5
"b3ddf91f-27fa-44a5-9499-a0f988d577a5","Panacean Med Spa","Weston",,"http://www.panaceanmedspa.com/","(954) 937-6193",0,0,60,"missing_image,low_reviews",true,true,1
"88ca6081-1d00-4210-a849-e65946e7266a","Palm Beach Aesthetics Group","Palm Beach Gardens",,"http://www.palmbeachaestheticsgroup.com/","(561) 508-2379",0,0,60,"missing_image,low_reviews",true,true,1
"051d0044-7584-4f2d-af6e-ca2212a1fef1","Touch Of Life Med Spa","Pembroke Pines",,"https://www.touchoflifemedspa.com/","(786) 691-4510",0,0,60,"missing_image,low_reviews",true,true,1
"47db53f4-7d8a-4982-849e-27aede9deda5","Pines aesthetics","Pembroke Pines",,"http://pinesaesthetics.com/","(954) 374-8807",0,0,60,"missing_image,low_reviews",true,true,2
"304fe269-0f3b-451b-81f8-de635e363e7b","New Wave Med Spa","Pembroke Pines",,"https://newwavemedspa.com/","(305) 631-2057",0,0,60,"missing_image,low_reviews",true,true,3
"bfb25c1f-57f7-48de-b561-e666579ca08b","M G Medical Facility Inc","Pembroke Pines",,"http://www.mgmedicalfacility.com/","(954) 432-8856",0,0,60,"missing_image,low_reviews",true,true,1
"c61e65e5-327c-4daf-a268-119f7a596992","Florida Academy of Medical Aesthetics","Pembroke Pines",,"https://www.famaedu.com/","(954) 432-4349",0,0,60,"missing_image,low_reviews",true,true,3
"5aeacf11-734b-4a5f-ac5b-91187088e465","MELA Medical Spa","Pensacola",,"http://melamedspa.com/","(850) 480-3075",0,0,60,"missing_image,low_reviews",true,true,3
"40c53bdd-ac85-4411-8f9a-aafd1cfdcfb1","USA Aesthetics","Port St. Lucie",,"http://www.usaaesthetics.com/","(772) 230-1000",0,0,60,"missing_image,low_reviews",true,true,3
"05d30a03-1c7b-4b92-a822-391e8c415974","Relive Tradition","Port St. Lucie",,"http://www.relivetradition.com/","(772) 408-9418",0,0,60,"missing_image,low_reviews",true,true,4
"3f676d48-3f0b-43bc-88cb-be6b8ab67bb0","Ah...Massage & Skincare","Port St. Lucie",,"http://www.ahmassageandskincare.com/","(772) 828-1599",0,0,60,"missing_image,low_reviews",true,true,1
"8700de6e-f715-4757-9674-b8919c0d02e2","Elite Medical Spa of Sarasota","Sarasota",,"https://elitemedicalspa.com/","(941) 203-5111",0,0,60,"missing_image,low_reviews",true,true,2
"cdc738d5-f86c-407d-8338-603d2002bb63","HCA Florida St. Lucie Cosmetic and Reconstructive Surgery","Port St. Lucie",,"https://www.hcafloridaphysicians.com/locations/st-lucie-cosmetic-and-reconstructive-surgery?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing","(772) 204-8870",0,0,60,"missing_image,low_reviews",true,true,1
"93c9cf21-92fa-4d45-a0ed-0d05fcc26b2c","The Aesthetic Center","Sarasota",,"http://topmedspasarasota.com/","(941) 315-1700",0,0,60,"missing_image,low_reviews",true,true,2
"d5ca0fba-171f-4ee9-b294-999841fbacee","Rita Medical Elite","Sarasota",,"https://www.ritamedicalelite.com/","(941) 951-2161",0,0,60,"missing_image,low_reviews",true,true,1
"8e871fd5-6173-43b1-ba6f-35d3846e3479","Facial Mania Med Spa Sarasota","Sarasota",,"https://www.facialmaniamedspa.com/locations/facial-mania-med-spa-sarasota/","(941) 337-7710",0,0,60,"missing_image,low_reviews",true,true,4
"653ce0cd-74da-430f-85ed-7c49db2b4caf","Skin Science Aesthetics","Tallahassee",,"http://skinsciencetallahassee.com/","(850) 253-7745",0,0,60,"missing_image,low_reviews",true,true,4
"2954c5c6-3ca6-45fc-af62-755234211be4","Allure Laser MediSpa","Tallahassee",,"http://www.allurelasermedispa.com/","(850) 727-5088",0,0,60,"missing_image,low_reviews",true,true,3
"d8c71d1d-c541-467a-9424-965eee564b43","MD Beauty Labs","West Palm Beach",,"https://mdbeautylabs.com/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=westpalmbeach","(561) 655-6325",0,0,60,"missing_image,low_reviews",true,true,5
"39f7f043-fc33-4746-b17f-0a8c2ecbd9d2","Pulsar Health - Dr. Roop Monica Gill","West Palm Beach",,"https://www.pulsarhealth.com/?utm_source=gmb_auth","(561) 388-9571",0,0,60,"missing_image,low_reviews",true,true,1
"d088b157-0870-4643-b8e0-ed0cac16492e","Ava Beauty Medical Aesthetics, LLC","West Palm Beach",,"https://avabeautymedspa.com/","(561) 402-2557",0,0,60,"missing_image,low_reviews",true,true,1
"2306d4c7-4426-47a0-a7e4-7ec7cabe679c","LiceDoctors Lice Treatment West Palm Beach FL","West Palm Beach",,"https://www.licedoctors.com/locations/west-palm-beach?utm_source=GBP&utm_medium=organic&utm_campaign=west-palm-beach_website","(561) 232-3490",5,0,60,"missing_image,no_address,low_reviews",true,true,2
"6084c77a-6571-4132-9faf-d51edf33f204","Aesthetic Element","Weston",,"https://aestheticelement.com/","(954) 303-9700",0,0,60,"missing_image,low_reviews",true,true,1
"862b4a7c-6c5f-4d75-997f-cf24290f9bcb","Weston Center for Plastic Surgery","Weston",,"https://www.plasticsurgeryweston.com/","(954) 507-4540",0,0,60,"missing_image,low_reviews",true,true,1
"ea9e2c05-357b-49a0-9049-43f5a2fb96c0","Radiance Medical Spa of Weston","Weston",,"http://radianceweston.com/","(954) 659-0199",0,0,60,"missing_image,low_reviews",true,true,5
"aeca8867-9f55-438f-8cb0-27eaa9e8194d","Weston Center for Aesthetic Medicine & Surgery","Weston",,"https://www.westonsurgery.com/","(954) 526-0066",0,0,60,"missing_image,low_reviews",true,true,2
"d178de1a-820c-4935-93a6-61ce9521f662","New Life Beauty & Wellness","Weston",,"http://www.newlifeandwellness.us/","(954) 385-6196",0,0,60,"missing_image,low_reviews",true,true,1
"77773390-8a7d-439b-b1f4-1a288ccfe28a","Biovital MedSpa LLC","Weston",,"http://biovitalmedspa.com/","(954) 217-1221",0,0,60,"missing_image,low_reviews",true,true,3
"aeeb6408-861b-4ab0-8c53-688ef459e2f7","Kaua'i MedSpa","Surfside","FL","https://www.kauaimedspa.com/","(808) 652-1122",0,0,60,"missing_image,low_reviews",true,true,2
"dd61c4a2-ed12-4200-ae4b-91ed8d02ff8b","Kaua'i MedSpa","Fisher Island","FL","https://www.kauaimedspa.com/","(808) 652-1122",0,0,60,"missing_image,low_reviews",true,true,2
"89872a6c-cc5b-4935-ba5a-31a1d9ac8022","DayDreams Day Spa & Massage | Lakeland, FL","Lakeland","FL","https://www.daydreamsdayspa.com/","(863) 686-5859",0,0,60,"missing_image,low_reviews",true,true,4
"3a807e51-75d8-4e97-9424-3c97c9040f23","Colibri Aesthetics","Vero Beach","FL","https://www.colibriaesthetics.com/","(772) 321-0300",5,0,60,"missing_image,no_address,low_reviews",true,true,1
"b16851fa-80d7-4db8-b489-50bb60c967e6","One Stop Med Spa","Brandon","FL","https://onestopmedspa.com/","(813) 315-8044",,0,60,"missing_image,low_reviews",true,true,3
"bb0fd43f-e146-406f-bf16-21294898a9f5","Prescription-Skincare","Miami Beach","FL","https://prescription-skincare.com/","(786) 449-1518",,0,60,"missing_image,low_reviews",true,true,1
"cf479b55-11de-4269-b544-8529a34563b0","Laser Hair Removal Med Spa","Hallandale Beach","FL","https://www.vipaestheticcenter.com/book-online","(844) 847-5477",,0,60,"missing_image,low_reviews",true,true,1
"d0c3ec92-97c2-4c1a-bb1f-03d4e6199639","MM MedSpa & Laser Center","Miami",,"","(786) 201-6784",5,20,65,"missing_image,no_website",false,true,1
"0fe6d999-60e7-49b5-a39b-dc2a8756a7f1","Christ-Ann Magloire, MD, FACOG","North Miami Beach","FL","","(305) 705-3377",3,19,65,"missing_image,no_website",false,true,1
"b1a64715-8e88-4994-8d2e-5199706dc6ef","On Point Beauty By Meli","Miami Gardens","FL","","(786) 447-0933",5,18,65,"missing_image,no_website",false,true,1
"ee3a0470-456c-4c77-8029-905bde67b2f6","Regal Nails, Salon & Spa","Miami Gardens","FL","","(786) 428-0079",3,47,65,"missing_image,no_website",false,true,1
"c34654f8-2176-4fee-952d-1bed9c50199f","WinR Aesthetics","Fort Lauderdale",,"","(772) 227-0857",5,19,65,"missing_image,no_website",false,true,1
"b1f510fc-7e2a-4307-bc0a-24843e9454a0","sovero cosmetics","Estero","FL","http://soverocosmetics.com/","",5,176,70,"missing_image,no_phone",true,false,1
"efaad540-d55a-499a-bcec-f34bd9236e33","Skin Stories Aesthetics","Chandler","AZ","https://skinstoriesbyvanessa.square.site/s/appointments","",5,21,70,"missing_image,no_phone",true,false,1
"80889c1e-2058-4787-816e-40c0eca607f3","The MedSpa at Galleria","Houston","TX","https://www.themedspatx.com/","",5,89,70,"missing_image,no_phone",true,false,1
"31586f3b-90d1-47d1-859d-e0418a46d764","ZEVASTIANSBEAUTYPLACE MIA","Hallandale Beach","FL","http://zevastian.com/","(786) 486-2508",5,0,75,"missing_image,low_reviews",true,true,1
"e5c7623b-af47-4198-a46e-51fd34832b6f","GoldenTouch Med Spa","Kissimmee",,"https://goldentouchmedspa.com/","(407) 437-0784",5,0,75,"missing_image,low_reviews",true,true,1
"67b4b4fc-fb52-48f9-a00d-a6ad4b7c65f4","LASERIN AESTHETICS","Hallandale Beach","FL","https://laserinaesthetics.com/","(954) 854-4848",5,0,75,"missing_image,low_reviews",true,true,1
"222d5a2e-c91b-4797-b454-75db196a6ba0","KC Medical Aesthetics","Doral",,"http://www.kcma.miami/","(305) 322-9029",5,0,75,"missing_image,low_reviews",true,true,3
"7ee70fe6-cce5-4488-98d9-d3b7a91910fd","Trinity Natural Health & Pain Management, Inc.","North Miami Beach","FL","https://trinitynaturalhealth.chrone.work/?utm_source=googlemaps&utm_medium=googlemapsprofile&utm_campaign=googlemaps","(954) 548-8086",5,3,75,"missing_image,low_reviews",true,true,1
"f7bbdac2-0729-4fe9-9cc8-5eefb6ae7458","MK Beauty Salon","Hallandale Beach","FL","http://mkbeautysalon.com/","(786) 815-1515",5,0,75,"missing_image,low_reviews",true,true,1
"936f68c3-65d0-4836-a128-1b04a7ed71e7","RevIV Aesthetics and Hydration, PLLC","Daytona Beach",,"http://revivaestheticsandhydration.com/","(386) 248-5713",5,0,75,"missing_image,low_reviews",true,true,4
"a9b6e76c-e434-4011-a88d-3f5fcf50cb46","True U Medical Spa","Orlando",,"https://therealuessence.com/","(321) 662-8055",5,9,75,"missing_image",true,true,1
"88c18b91-a039-4f97-ac84-2bbe0cc85464","Glamaderm Skincare","Gainesville",,"http://www.glamadermskincare.com/","(352) 871-4990",5,0,75,"missing_image,low_reviews",true,true,8
"73a728ca-d9d7-4ceb-ad6d-227df954b065","Brightan Spray Tan at Estetika Medspa","Hallandale Beach","FL","https://brightan.glossgenius.com/","(786) 625-2386",5,0,75,"missing_image,low_reviews",true,true,1
"50c9c8bd-b46d-4859-ba6d-1140128ae596","Aesthetic Technologies","Daytona Beach",,"https://www.aesthetictechfl.com/","(386) 900-0523",5,0,75,"missing_image,low_reviews",true,true,3
"113dd383-5e63-4474-a547-9b94cf6eb055","MZA MIAMI","Hallandale Beach","FL","http://www.mzamiami.com/","(754) 802-8070",5,0,75,"missing_image,low_reviews",true,true,1
"f18c51a9-f1ea-44cf-be3f-9826b17e3039","SeeU skincare","Hallandale Beach","FL","https://www.seeubeauty.com/","(305) 924-6292",5,0,75,"missing_image,low_reviews",true,true,1
"4723cc57-617e-4cd3-92a6-ab9afe6b8a4c","The Brow Aesthetic","Immokalee","FL","https://thebrowaesthetic.square.site/","(305) 563-3666",5,3,75,"missing_image,low_reviews",true,true,1
"6374676e-0b19-41fa-a9c2-f1161492cabb","Oakland Eyes","Lauderhill","FL","http://www.oaklandeyesfl.com/","(954) 306-2409",5,0,75,"missing_image,low_reviews",true,true,1
"6ac1fd3e-3bae-4059-9e2c-6f1b0baabea3","The Face Clinic","Weston",,"http://thefaceclinic.janeapp.com/","(305) 548-1332",5,0,75,"missing_image,low_reviews",true,true,1
"5ce45e8b-a7ce-41e7-8f82-c01b17d6b787","Skincare With Alyssa","Naples","FL","https://www.skincarewithalyssa.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=17159081053428140395","(239) 260-5060",5,5,75,"missing_image",true,true,1
"bf79c849-1067-4165-b31e-09c9b94a9de1","Aesthetic Awakening","West Palm Beach",,"http://westpalmbeachlaserhairremoval.com/","(561) 331-3011",5,0,75,"missing_image,low_reviews",true,true,1
"cb569435-1d5f-4e75-89e1-fc955c047270","Zwellness Clinic","Miramar","FL","http://zwellnessclinic.com/","(561) 801-4496",5,0,75,"missing_image,low_reviews",true,true,1
"91bc19fe-ea8b-41b4-813b-ee549bd20eba","NUEVA Aesthetics (Previously Hahn Advanced Aesthetics)","st-petersburg",,"https://www.nuevaaesthetics.com/","(727) 506-8157",5,0,75,"missing_image,low_reviews",true,true,6
"141d3176-6e12-43e7-8d67-eb3d75670f13","Or Olam Skin Solutions","Hallandale Beach","FL","http://www.or-olam.com/","(954) 549-4995",5,0,75,"missing_image,low_reviews",true,true,1
"006813c5-0ffb-4b6e-a7c5-86328683de48","Silver Lux Aesthetics, LLC","Delray Beach",,"https://www.vagaro.com/silverluxaesthetics","(561) 414-8322",5,0,75,"missing_image,low_reviews",true,true,1
"9138dde6-bc59-454a-bffd-6480e69c7c11","Plasma Med Spa","Weston",,"https://plasmamedspa.com/","(954) 719-5634",5,0,75,"missing_image,low_reviews",true,true,4
"dca7a28f-a08e-4dab-9167-17b0f3b9c91a","PD SPA & BEAUTY","Miami Gardens","FL","https://purediamondexperience.as.me/schedule.php?fbclid=PAZXh0bgNhZW0BMQABpgiF4G9GKBHahNXVTZ9Z0DW7ol0q-xGAE6r4uokoSV2Jrm0chkJCljBdAw_aem_AWKPQ18eynWDJfNOVU1fN2C-3eEgCbTpZNAC7VDm7CngUUdTQ0_nm7cYu8jDshS2r2I","(800) 972-4082",5,4,75,"missing_image,low_reviews",true,true,1
"6bf3108a-51e9-4b3d-9ac7-09c9d68a01b0","Karen MedSpa","Sarasota",,"https://www.karenmedspa.com/","(941) 685-7236",5,0,75,"missing_image,low_reviews",true,true,2
"6b45170d-cc76-4da5-b1d2-e15ecae1bf37","Lilly Rose Aesthetics","Clearwater",,"https://lillyroseaesthetics.com/","(727) 388-5220",5,0,75,"missing_image,low_reviews",true,true,6
"0acf90ad-4296-4806-9cdf-e16cde48aba2","ReSpa Palm Beach","Palm Beach Gardens",,"https://respapalmbeach.com/","(561) 782-1474",5,0,75,"missing_image,low_reviews",true,true,6
"3c1003a9-ede0-4546-bec6-ba45dce30c96","BioAesthetics of Naples","Naples","FL","https://bioaestheticsofnaples.com/","(239) 799-4147",5,10,75,"missing_image",true,true,1
"f0fb4ade-4aa7-42c4-8b2c-ea6d267d0026","Aesthetic Health Naples","Naples","FL","https://www.aesthetichealthnaples.com/","(239) 610-0123",5,1,75,"missing_image,low_reviews",true,true,1
"7e0ba4af-5d25-4b1b-acbb-9bc370b3d40a","Skin renewal aesthetics","Naples","FL","https://www.skinrenewalaesthetics.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=6413504936459165344","(239) 285-6063",5,7,75,"missing_image",true,true,1
"cae379b4-1d0d-4021-94fa-0ada74cd91cd","Naples Facial Botox Med Spa","Naples","FL","https://naplesfacialbotoxmedspa.com/","(203) 439-1000",5,2,75,"missing_image,low_reviews",true,true,1
"e5f8196c-f769-4d3c-97f2-5b0cf39db512","L&J Med Spa","Miami Gardens","FL","http://www.ljmedspa.us/","(305) 454-9612",5,0,75,"missing_image,low_reviews",true,true,1
"7e79d53d-3e86-4847-9dcc-f1cae06331d5","Healing Hands Medi Spa","Miami Gardens","FL","https://healinghandsmedispa.com/","(786) 657-3181",5,1,75,"missing_image,low_reviews",true,true,1
"8132304b-dcb5-41c9-8983-47d92b4313ca","Sculpted Aesthetic","Miami Gardens","FL","https://www.fresha.com/a/sculpted-aesthetic-miami-miami-gardens-17325-northwest-27th-avenue-rfdcto9a","(786) 530-2271",5,4,75,"missing_image,low_reviews",true,true,1
"ab28e0a9-ce94-4626-820e-557ebfaa79d9","MASSAGE MEDIC, LLC.","Naples","FL","http://www.massagemedic.com/","(239) 331-3624",5,10,75,"missing_image",true,true,1
"16c156e0-b7b3-4fc0-843f-616614642eaf","Advanced Dermatology & Skin","Naples","FL","http://www.yhderm.com/","(239) 529-3376",3,2,75,"missing_image,low_reviews",true,true,1
"a85a8935-a48a-42bd-a6f8-0d53409bce1f","Advanced Skincare & Laser by Jessica","Naples","FL","https://advancedcorrectiveskincare.glossgenius.com/","(239) 877-6782",5,8,75,"missing_image",true,true,1
"18bc61dd-f508-4eb9-ac2f-0b037624975b","Edwin J Dean MD Medical Wellness Center","Naples","FL","https://naplesawi.com/meet-the-nawi-team-naples/","(239) 202-0441",5,1,75,"missing_image,low_reviews",true,true,1
"54153374-27e9-4ba1-9f8b-ada8bbdf25dd","A -Esthetics","Estero","FL","http://aesthetics-grace.com/","(239) 327-3767",5,7,75,"missing_image",true,true,1
"cf3cb973-7c1f-4b61-a354-9dd5b1277edf","Core Aesthetics Spa","Estero","FL","https://www.coreaestheticsspa.com/","(239) 503-9216",5,9,75,"missing_image",true,true,1
"a6406579-5fd0-4ff4-a3d1-20af2b3e1e75","Kyle A. Burton, MD","Estero","FL","https://www.thewoodruffinstitute.com/","(239) 498-3376",5,4,75,"missing_image,low_reviews",true,true,1
"05f67335-f6c7-4354-a85f-5e608191cb3d","Advanced Eye Care & Laser Center","Estero","FL","http://www.stanciueyecare.com/","(239) 949-2020",5,9,75,"missing_image",true,true,1
"a4090743-49ef-4a6d-bd6f-ceb158ba0523","Ayo's Esthetics Studio","Miami Gardens","FL","http://aes.glossgenius.com/","(954) 483-9153",5,0,75,"missing_image,low_reviews",true,true,1
"ef334d5b-3d47-4989-82b8-ece7f548181a","Skin + Sculpt Holistic Medi Spa","Naples","FL","https://skinandsculptmedispa.com/","(239) 420-4569",5,7,75,"missing_image",true,true,2
"58b69a21-509d-4aff-831c-c22c777957e6","Annas Medical Care","Kissimmee",,"https://www.edenbyannasmedical.com/","(407) 743-4233",5,0,75,"missing_image,low_reviews",true,true,4
"3b4e5ccd-3cd9-4a2e-86af-53bcabdf6394","The Skin Boutique","Lakeland",,"https://tsb.janeapp.com/","(863) 225-2578",5,0,75,"missing_image,low_reviews",true,true,1
"cb1787f5-2f6d-4d33-aa6c-755a4f35bcdc","Dynasty Health and Wellness Medspa","Bethesda","MD","https://www.dynastyhealthandwellnessmedspa.com/","(301) 541-8399",4,7,75,"missing_image",true,true,2
"a5854fda-4a66-43fb-91e4-5760036e18d8","Meridian Medical Spa","Naples","FL","http://www.meridianmedicalspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp","(239) 319-2200",5,8,75,"missing_image",true,true,1
"c80f9a77-68b8-4fcf-bbc3-7a644b86c74a","MD Health Spa","Naples",,"https://ymdhealthspa.com/","(239) 963-6022",5,0,75,"missing_image,low_reviews",true,true,4
"af41da75-3359-45a0-b05b-a8bf6c8344ea","Beauty Office","Hallandale Beach","FL","https://l.instagram.com/?u=https://beautyoffice.godaddysites.com/&e=AT1LMuKRBEIsrtGU-wxELXsY9K4G6BT78Zhuk4_n2Dh-jWHL8DCV_HFYNUcsKUjhOuSBBYoz3swe-hQ33ZwIJ3P0XwJ6ZaSds2QvkqgdkBgl0tk4pUnHHQQ","(347) 445-2050",5,0,75,"missing_image,low_reviews",true,true,1
"b799de03-5edc-47fb-882b-1117f9ccc888","UniqueBeauty Aesthetics","Long Island City","NY","https://uniquebeautynyc.square.site/","(347) 819-7222",5,10,75,"missing_image",true,true,1
"33a932a2-0096-4149-86f1-ac2544a8cd2f","Laser Aesthetics Clinic","Long Island City","NY","https://laseraestheticsclinic.com/","(718) 790-8090",3,2,75,"missing_image,low_reviews",true,true,1
"b9dd2a1d-420e-47b4-9db5-25f967415d9e","BeU Medical Spa Naples","Naples",,"https://www.beumedspa.com/","(239) 734-3741",5,0,75,"missing_image,low_reviews",true,true,10
"ea6c3db7-ef16-4ed1-b393-35579f79fc26","Elite Medical Spa of Lakewood Ranch","Bradenton",,"https://elitemedicalspalwr.com/","(941) 666-4638",5,0,75,"missing_image,low_reviews",true,true,1
"7d645ace-78a6-439f-ab63-1d86c120dbf7","Drift MedSpa","Bradenton",,"https://driftmedspa.com/","(941) 933-7438",5,0,75,"missing_image,low_reviews",true,true,3
"d76d0f35-eeae-4cba-a835-4c6dafc4e433","The Beverly Hills Medspa","Beverly Hills","CA","https://thebeverlyhillsmedspa.com/","(310) 438-6422",4,5,75,"missing_image",true,true,1
"951c9ba0-4620-4864-a2cd-b7ef26a7f4a0","Beverly Hills Aesthetic Group","Beverly Hills","CA","https://beverlyhillsaestheticgroup.com/host/","(424) 424-0260",5,4,75,"missing_image,low_reviews",true,true,1
"190793cb-2baf-4233-882c-143a7e6c194b","Blissful Beauty of SW FL, LLC","Bradenton",,"https://blissfulbeauty.pro/","(941) 726-6384",5,0,75,"missing_image,low_reviews",true,true,1
"e650720a-0e30-47d7-836c-b48c2e335cf8","Total Face & Body Care","Bradenton",,"https://totalfaceandbodycare.com/","(941) 977-9700",5,0,75,"missing_image,low_reviews",true,true,3
"a5ede84e-295f-4647-bc1e-e5e86ccfd4d9","iRadiant Aesthetics | Emsculpt, Facials, Tox (Botox, Dysport), & Weight Loss Clinic Summerlin","Summerlin","NV","https://www.iradiantaesthetics.com/","(725) 305-2819",5,6,75,"missing_image",true,true,3
"6e65406f-bd89-4975-98fe-fbd0b2873c20","Olive Medical Aesthetic Center San Diego","San Diego","CA","http://olivemedical.com/","(949) 861-0033",5,1,75,"missing_image,low_reviews",true,true,1
"8f6e1a84-8e7d-4c3c-96ad-dc8780469955","Glow Medspa","Hallandale Beach","FL","http://www.glow-med-spa.com/","(786) 822-1105",5,0,75,"missing_image,low_reviews",true,true,1
"ab35e319-3328-402c-b623-5394d1bf6666","BeautyFi Medical Spa","Hallandale Beach","FL","https://beautyfi.net/","(954) 458-8007",5,0,75,"missing_image,low_reviews",true,true,1
"7e716daa-972f-4686-b99a-2c889f7bd043","Near me spa wellness & aesthetics","Hallandale Beach","FL","http://near-me-spa.squarespace.com/","(305) 793-5455",5,0,75,"missing_image,low_reviews",true,true,1
"472c07d0-22ee-4c96-90cf-6d8f59a54ae7","Vital MedSpa | Morpheus8 Burst Specialist","Hallandale Beach","FL","https://vitalmedspa1.com/","(954) 787-1337",5,0,75,"missing_image,low_reviews",true,true,1
